43,5,45557,181626
43,5,45558,181627
43,5,45558,181628
43,5,45558,181629
43,5,45558,181630
43,5,45558,181631
43,5,45558,181632
43,5,45559,181633
43,5,45559,181634
43,5,45559,181635
43,5,45559,181636
43,5,45563,181639
43,5,45560,181637
43,5,45560,181636
43,5,45561,181637
43,5,45561,181638
43,5,45562,181639
43,5,45562,181638
43,5,45563,181639
43,5,45562,181634
43,5,45563,181638
43,5,45563,181637
43,5,45562,181636
43,5,45562,181635
43,5,45562,181634
43,5,45564,181636
43,5,45563,181635
43,5,45563,181634
43,5,45564,181635
43,5,45564,181636
43,5,45563,181630
43,5,45564,181635
43,5,45564,181634
43,5,45564,181633
43,5,45563,181632
43,5,45563,181631
43,5,45563,181630
43,5,45564,181632
43,5,45564,181631
43,5,45564,181632
43,5,45564,181629
43,5,45564,181631
43,5,45564,181630
43,5,45564,181629
43,5,45565,181630
43,5,45564,181630
43,5,45565,181631
43,5,45565,181630
43,5,45565,181628
43,5,45565,181629
43,5,45565,181628
43,5,45567,181630
43,5,45566,181629
43,5,45566,181628
43,5,45567,181629
43,5,45567,181630
43,5,45566,181625
43,5,45567,181629
43,5,45567,181628
43,5,45567,181627
43,5,45566,181626
43,5,45566,181625
43,5,45573,181630
43,5,45566,181624
43,5,45567,181625
43,5,45567,181626
43,5,45568,181627
43,5,45568,181626
43,5,45569,181627
43,5,45569,181626
43,5,45570,181627
43,5,45570,181628
43,5,45571,181629
43,5,45571,181628
43,5,45572,181629
43,5,45572,181630
43,5,45573,181631
43,5,45573,181630
43,5,45574,181633
43,5,45573,181631
43,5,45573,181632
43,5,45574,181633
43,5,45578,181636
43,5,45574,181632
43,5,45575,181633
43,5,45575,181634
43,5,45576,181635
43,5,45576,181634
43,5,45577,181635
43,5,45577,181636
43,5,45578,181637
43,5,45578,181636
43,5,45577,181631
43,5,45578,181635
43,5,45578,181634
43,5,45578,181633
43,5,45577,181632
43,5,45577,181631
43,5,45580,181633
43,5,45577,181632
43,5,45578,181633
43,5,45578,181632
43,5,45579,181633
43,5,45579,181632
43,5,45580,181633
43,5,45580,181636
43,5,45580,181634
43,5,45580,181635
43,5,45580,181636
43,5,45586,181640
43,5,45581,181637
43,5,45581,181636
43,5,45582,181637
43,5,45582,181638
43,5,45583,181639
43,5,45583,181638
43,5,45584,181639
43,5,45584,181638
43,5,45585,181639
43,5,45585,181640
43,5,45586,181641
43,5,45586,181640
43,5,45584,181630
43,5,45586,181639
43,5,45586,181638
43,5,45586,181637
43,5,45585,181636
43,5,45585,181635
43,5,45585,181634
43,5,45585,181633
43,5,45584,181632
43,5,45584,181631
43,5,45584,181630
43,5,45583,181630
43,5,45584,181631
43,5,45583,181630
43,5,45582,181626
43,5,45583,181629
43,5,45583,181628
43,5,45583,181627
43,5,45582,181626
43,5,45581,181626
43,5,45582,181627
43,5,45581,181626
43,5,45580,181619
43,5,45581,181625
43,5,45581,181624
43,5,45581,181623
43,5,45580,181622
43,5,45580,181621
43,5,45580,181620
43,5,45580,181619
43,5,45581,181620
43,5,45580,181620
43,5,45581,181621
43,5,45581,181620
43,5,45581,181619
43,5,45581,181619
43,5,45590,181625
43,5,45581,181618
43,5,45582,181619
43,5,45582,181618
43,5,45583,181619
43,5,45583,181620
43,5,45584,181621
43,5,45584,181620
43,5,45585,181621
43,5,45585,181620
43,5,45586,181621
43,5,45586,181622
43,5,45587,181623
43,5,45587,181622
43,5,45588,181623
43,5,45588,181624
43,5,45589,181625
43,5,45589,181624
43,5,45590,181625
43,5,45589,181622
43,5,45590,181624
43,5,45590,181623
43,5,45589,181622
43,5,45592,181625
43,5,45590,181623
43,5,45590,181622
43,5,45591,181623
43,5,45591,181624
43,5,45592,181625
43,5,45589,181612
43,5,45592,181624
43,5,45592,181623
43,5,45591,181622
43,5,45591,181621
43,5,45591,181620
43,5,45591,181619
43,5,45590,181618
43,5,45590,181617
43,5,45590,181616
43,5,45590,181615
43,5,45590,181614
43,5,45590,181613
43,5,45589,181612
43,5,45592,181614
43,5,45590,181613
43,5,45590,181612
43,5,45591,181613
43,5,45591,181614
43,5,45592,181615
43,5,45592,181614
43,5,45590,181605
43,5,45592,181613
43,5,45591,181612
43,5,45591,181611
43,5,45591,181610
43,5,45591,181609
43,5,45590,181608
43,5,45590,181607
43,5,45590,181606
43,5,45590,181605
43,5,45589,181603
43,5,45589,181604
43,5,45589,181603
43,5,45587,181596
43,5,45588,181602
43,5,45588,181601
43,5,45588,181600
43,5,45588,181599
43,5,45587,181598
43,5,45587,181597
43,5,45587,181596
43,5,45586,181595
43,5,45587,181595
43,5,45586,181594
43,5,45586,181595
43,5,45585,181590
43,5,45586,181594
43,5,45586,181593
43,5,45585,181592
43,5,45585,181591
